pc_file,encT,decT,bpp,y_psnr,cb_psnr,cr_psnr,ssim,vmaf,acd12_p2pt,acd21_p2pt,cd_p2pt,cdpsnr_p2pt,h_p2pt,acd12_p2pl,acd21_p2pl,cd_p2pl,cdpsnr_p2pl,h_p2pl,y_cpsnr,u_cpsnr,v_cpsnr,hybrid
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1251.ply,-1.0,-1.0,169.0566078390444,,,,,,0.438803,0.348052,0.393428,63.9342,113.0,,,,,,30.4233,35.5526,35.0707,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1110.ply,-1.0,-1.0,146.36638373286075,,,,,,0.46791,0.431638,0.449774,63.4465,137.0,,,,,,30.2116,35.2255,34.8058,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1122.ply,-1.0,-1.0,156.29636362051772,,,,,,0.44809,0.402936,0.425513,63.6349,126.0,,,,,,30.5898,35.3658,34.8859,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1279.ply,-1.0,-1.0,143.79488166337921,,,,,,0.458706,0.381264,0.419985,63.8067,90.0,,,,,,30.5137,35.2636,34.463,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1291.ply,-1.0,-1.0,148.19392683062154,,,,,,0.43717,0.349848,0.393509,64.2313,68.0,,,,,,30.2848,35.4379,34.4725,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1146.ply,-1.0,-1.0,139.44378228931896,,,,,,0.493717,0.462505,0.478111,63.3293,131.0,,,,,,30.2026,34.9276,34.2729,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1174.ply,-1.0,-1.0,155.17695674692794,,,,,,0.428387,0.353847,0.391117,64.2495,113.0,,,,,,29.7459,34.829,34.3374,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1259.ply,-1.0,-1.0,162.15623562965988,,,,,,0.443623,0.362057,0.40284,63.8747,118.0,,,,,,30.8128,35.6339,35.138,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1102.ply,-1.0,-1.0,149.50791870023272,,,,,,0.464638,0.396252,0.430445,63.7162,106.0,,,,,,30.1525,35.1963,34.6782,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1130.ply,-1.0,-1.0,151.2157316228506,,,,,,0.433704,0.359807,0.396755,64.1041,59.0,,,,,,30.4955,35.3147,34.797,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1283.ply,-1.0,-1.0,146.97971317209556,,,,,,0.438258,0.355768,0.397013,64.11,74.0,,,,,,30.2917,35.4073,34.4505,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1154.ply,-1.0,-1.0,147.69927288985104,,,,,,0.451006,0.365535,0.408271,63.8551,82.0,,,,,,30.4122,35.2652,34.7024,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1166.ply,-1.0,-1.0,154.80495778288304,,,,,,0.429758,0.342775,0.386266,64.1922,48.0,,,,,,30.188,35.0532,34.6242,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1134.ply,-1.0,-1.0,141.56986441331665,,,,,,0.463952,0.450073,0.457012,63.5257,90.0,,,,,,30.163,35.1092,34.3968,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1106.ply,-1.0,-1.0,147.51131285523422,,,,,,0.437744,0.392852,0.415298,63.8332,94.0,,,,,,30.0981,35.2249,34.7641,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1162.ply,-1.0,-1.0,152.5969020045924,,,,,,0.421233,0.339527,0.38038,64.1644,116.0,,,,,,30.1498,35.0936,34.7654,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1239.ply,-1.0,-1.0,144.72421409895182,,,,,,0.446648,0.363198,0.404923,63.9777,125.0,,,,,,30.3176,35.3204,34.3908,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1150.ply,-1.0,-1.0,144.37783857949404,,,,,,0.451579,0.414515,0.433047,63.7239,106.0,,,,,,30.2385,35.0165,34.392,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1287.ply,-1.0,-1.0,149.41947616808804,,,,,,0.430653,0.347261,0.388957,64.2707,98.0,,,,,,30.1834,35.3411,34.4224,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1126.ply,-1.0,-1.0,152.14951277451883,,,,,,0.439014,0.370607,0.404811,63.9387,134.0,,,,,,30.6029,35.3664,34.981,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1198.ply,-1.0,-1.0,158.16156136255114,,,,,,0.40619,0.329628,0.367909,64.2303,37.0,,,,,,29.6055,34.7486,34.4201,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1114.ply,-1.0,-1.0,148.17940806387264,,,,,,0.454149,0.37754,0.415845,63.7567,91.0,,,,,,30.3328,35.3289,34.9005,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1170.ply,-1.0,-1.0,157.77810734924827,,,,,,0.440731,0.378809,0.40977,64.0206,80.0,,,,,,29.9973,34.9323,34.4427,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1219.ply,-1.0,-1.0,146.06919742851326,,,,,,0.447819,0.36386,0.40584,64.0489,75.0,,,,,,30.6915,35.3348,34.758,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1142.ply,-1.0,-1.0,137.5226848225583,,,,,,0.439598,0.38048,0.410039,63.9893,105.0,,,,,,30.3278,35.185,34.5669,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1295.ply,-1.0,-1.0,144.85664403849904,,,,,,0.437482,0.354112,0.395797,64.1824,45.0,,,,,,30.2363,35.4464,34.5515,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1086.ply,-1.0,-1.0,151.00455170953742,,,,,,0.452605,0.378283,0.415444,63.7504,94.0,,,,,,30.7673,35.4685,34.959,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1335.ply,-1.0,-1.0,144.73839739798254,,,,,,0.46325,0.370213,0.416731,63.9367,84.0,,,,,,30.303,35.2725,34.4787,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1307.ply,-1.0,-1.0,148.09113226399714,,,,,,0.435758,0.357969,0.396864,64.0812,91.0,,,,,,29.8576,35.1905,34.4779,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1343.ply,-1.0,-1.0,148.6980696041723,,,,,,0.42768,0.348216,0.387948,64.2018,53.0,,,,,,29.7963,34.8198,34.2793,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1094.ply,-1.0,-1.0,151.8818584595431,,,,,,0.435173,0.359832,0.397502,64.072,105.0,,,,,,30.1616,35.1451,34.4924,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1327.ply,-1.0,-1.0,151.61166511877315,,,,,,0.440795,0.388541,0.414668,63.8057,97.0,,,,,,30.687,35.5325,34.8953,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1315.ply,-1.0,-1.0,150.00671553151878,,,,,,0.440429,0.350515,0.395472,64.0653,56.0,,,,,,30.0749,35.3427,34.5341,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1090.ply,-1.0,-1.0,149.82392613801144,,,,,,0.446364,0.361799,0.404082,63.9239,61.0,,,,,,30.5784,35.434,34.9047,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1347.ply,-1.0,-1.0,151.69740640622376,,,,,,0.417302,0.346848,0.382075,64.2711,53.0,,,,,,29.6015,34.7812,34.2299,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1311.ply,-1.0,-1.0,146.8339281056531,,,,,,0.448543,0.375464,0.412003,63.9103,101.0,,,,,,29.9191,35.2211,34.3787,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1078.ply,-1.0,-1.0,163.17724743929705,,,,,,0.443249,0.375495,0.409372,63.8185,86.0,,,,,,30.5702,35.3583,34.8778,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1323.ply,-1.0,-1.0,155.7433430805629,,,,,,0.443649,0.353302,0.398476,63.921,104.0,,,,,,30.2508,35.3719,34.7476,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1082.ply,-1.0,-1.0,155.60878500826786,,,,,,0.437437,0.356107,0.396772,63.9558,85.0,,,,,,30.8724,35.5238,35.0663,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1303.ply,-1.0,-1.0,148.01814389424,,,,,,0.440007,0.350111,0.395059,64.1084,43.0,,,,,,29.9163,35.2538,34.4778,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1058.ply,-1.0,-1.0,155.93912765875515,,,,,,0.45281,0.373639,0.413224,64.0027,64.0,,,,,,30.1749,35.2122,34.5847,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1331.ply,-1.0,-1.0,147.2738812405047,,,,,,0.443472,0.374788,0.40913,63.9693,123.0,,,,,,30.5149,35.4424,34.732,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1070.ply,-1.0,-1.0,157.26853615025357,,,,,,0.423975,0.360453,0.392214,64.1416,121.0,,,,,,30.278,35.028,34.4669,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1319.ply,-1.0,-1.0,152.8090281539441,,,,,,0.438416,0.353182,0.395799,63.9064,56.0,,,,,,30.133,35.3655,34.5726,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1098.ply,-1.0,-1.0,152.57390448294512,,,,,,0.447048,0.384841,0.415944,63.8868,89.0,,,,,,30.1019,35.1184,34.5455,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1062.ply,-1.0,-1.0,157.4748926839426,,,,,,0.441091,0.426285,0.433688,63.826,197.0,,,,,,30.3609,35.2052,34.5853,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1339.ply,-1.0,-1.0,146.15099470978316,,,,,,0.448212,0.380689,0.414451,63.944,105.0,,,,,,30.0515,35.0312,34.3976,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1054.ply,-1.0,-1.0,157.97765280170543,,,,,,0.432938,0.374141,0.403539,64.112,129.0,,,,,,30.2846,35.3941,34.6992,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1066.ply,-1.0,-1.0,157.49761311213794,,,,,,0.451786,0.376731,0.414258,63.9958,90.0,,,,,,30.4002,35.1551,34.6576,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1074.ply,-1.0,-1.0,161.10221770493655,,,,,,0.433983,0.35565,0.394817,64.044,51.0,,,,,,30.5456,35.5476,34.9628,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1314.ply,-1.0,-1.0,149.2283570148984,,,,,,0.43465,0.347241,0.390945,64.1201,58.0,,,,,,30.0226,35.3568,34.5327,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1326.ply,-1.0,-1.0,153.7426916341102,,,,,,0.443775,0.379533,0.411654,63.8076,97.0,,,,,,30.56,35.4244,34.7902,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1095.ply,-1.0,-1.0,151.53845875276284,,,,,,0.432256,0.36686,0.399558,64.0574,100.0,,,,,,30.1159,35.1002,34.4819,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1342.ply,-1.0,-1.0,147.74307745902024,,,,,,0.429731,0.345552,0.387641,64.2142,52.0,,,,,,29.8484,34.947,34.3544,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1306.ply,-1.0,-1.0,148.01814389424,,,,,,0.443758,0.351135,0.397446,64.0736,69.0,,,,,,29.8473,35.1807,34.4107,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1334.ply,-1.0,-1.0,144.50780524247995,,,,,,0.471298,0.415432,0.443365,63.675,81.0,,,,,,30.3087,35.2966,34.508,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1087.ply,-1.0,-1.0,150.54025662549466,,,,,,0.449758,0.379756,0.414757,63.7681,78.0,,,,,,30.5796,35.3398,34.85,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1350.ply,-1.0,-1.0,155.59566983884602,,,,,,0.416017,0.338098,0.377058,64.3239,70.0,,,,,,29.1883,34.6298,34.0407,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1330.ply,-1.0,-1.0,147.74429462351165,,,,,,0.452207,0.379711,0.415959,63.8714,113.0,,,,,,30.5796,35.4578,34.8228,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1302.ply,-1.0,-1.0,148.12887695802237,,,,,,0.435193,0.355014,0.395103,64.1142,123.0,,,,,,29.9378,35.2778,34.4805,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1059.ply,-1.0,-1.0,156.9664899469841,,,,,,0.447639,0.369384,0.408512,64.0604,134.0,,,,,,30.2475,35.2991,34.6475,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1083.ply,-1.0,-1.0,153.88422599748216,,,,,,0.441593,0.363583,0.402588,63.9269,49.0,,,,,,30.8904,35.5618,35.0674,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1079.ply,-1.0,-1.0,161.44095762055778,,,,,,0.440931,0.366447,0.403689,63.9041,108.0,,,,,,30.5881,35.3962,34.9258,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1322.ply,-1.0,-1.0,155.86942458861495,,,,,,0.428835,0.350033,0.389434,63.965,104.0,,,,,,30.1917,35.2652,34.6746,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1310.ply,-1.0,-1.0,146.86381796379163,,,,,,0.44657,0.395504,0.421037,63.8245,146.0,,,,,,29.8962,35.2282,34.4249,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1346.ply,-1.0,-1.0,150.9685953911686,,,,,,0.428415,0.349269,0.388842,64.1909,85.0,,,,,,29.5907,34.7293,34.2185,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1091.ply,-1.0,-1.0,150.07934619785024,,,,,,0.457274,0.379549,0.418411,63.7951,104.0,,,,,,30.4995,35.2743,34.6644,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1051.ply,-1.0,-1.0,163.92279658040195,,,,,,0.423288,0.343604,0.383446,64.1962,146.0,,,,,,30.0674,35.288,34.6772,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1063.ply,-1.0,-1.0,158.56771135958286,,,,,,0.435734,0.365953,0.400844,64.1522,98.0,,,,,,30.2954,35.223,34.6235,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1338.ply,-1.0,-1.0,145.69606766741023,,,,,,0.440387,0.373791,0.407089,64.0436,82.0,,,,,,30.129,35.0446,34.3665,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1099.ply,-1.0,-1.0,152.33710003106555,,,,,,0.448243,0.380588,0.414415,63.9023,98.0,,,,,,30.0703,35.1595,34.5641,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1318.ply,-1.0,-1.0,152.55406541806215,,,,,,0.429651,0.34467,0.38716,64.0788,51.0,,,,,,30.0973,35.3004,34.5436,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1071.ply,-1.0,-1.0,157.10203111116672,,,,,,0.442881,0.375269,0.409075,63.9547,109.0,,,,,,30.2314,35.0912,34.4686,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1075.ply,-1.0,-1.0,162.5766613741676,,,,,,0.453216,0.377885,0.41555,63.8154,101.0,,,,,,30.4795,35.4449,34.8337,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1067.ply,-1.0,-1.0,158.22435537092167,,,,,,0.442218,0.370146,0.406182,64.0516,84.0,,,,,,30.3917,35.177,34.633,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1055.ply,-1.0,-1.0,155.74624143638047,,,,,,0.433734,0.377979,0.405857,64.1185,134.0,,,,,,30.3419,35.4044,34.7265,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1274.ply,-1.0,-1.0,140.7552437516188,,,,,,0.462179,0.383952,0.423065,63.8398,94.0,,,,,,30.9152,35.5689,34.9998,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1191.ply,-1.0,-1.0,149.71653738634305,,,,,,0.416847,0.340636,0.378741,64.1889,49.0,,,,,,29.6142,34.806,34.2768,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1246.ply,-1.0,-1.0,158.32852386237514,,,,,,0.420354,0.359264,0.389809,64.1146,68.0,,,,,,30.2596,35.3496,34.7865,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1179.ply,-1.0,-1.0,146.94255176942517,,,,,,0.423365,0.335014,0.37919,64.3643,35.0,,,,,,29.8085,34.8402,34.326,
/home/p/pranav/dynamic_pc_data/longdress/experiments/3DD_2_noQuantize_OM=4/decompressed/longdress_dec_1222.ply,-1.0,-1.0,144.38763609428662,,,,,,0.446999,0.370103,0.408551,63.9976,61.0,,,,,,30.7692,35.3573,34.853,
